	3A_1_log2FC	3A_1_padj	3A_12_log2FC	3A_12_padj	3Amk_1_log2FC	3Amk_1_padj	3Amk_12_log2FC	3Amk_12_padj
dfp	-0.118689576644552	0.852298560612154	2.32858070472994	3.13212750323535e-06	0.332598067926799	0.429171252101838	2.30209698987213	4.71390513719646e-06
dut	0.33181453342777	0.802666058971589	3.61747235714719	0.00890009556273699	0.492512935102135	0.634609416678056	3.729051800435	0.00685515249890612
slmA	0.296012257256824	0.874144113172494	1.68054341339526	0.320207477477908	0.120003803306701	0.949413470487847	2.53631873248009	0.1099486747461
pyrE	1.03893261825963	0.473476454703304	2.67248325369166	0.184392437905617	0.545702617023654	0.723104976929821	0.650947153373657	0.785654853950941
rph	1.54583546631944	0.0305571888365484	1.23382223169454	0.358604941907668	0.851738753089484	0.284630514499449	1.79082365006264	0.156942029646708
yicC	0.772886636112025	0.137747486916912	0.787003685462235	0.195638852076117	-0.153908537581897	0.840433471905998	0.968625960621065	0.102012015579643
dinD	0.942079507201041	0.615193588250608	-1.45102422206229	0.325416613141881	0.908274070992965	0.579941795030828	-0.791017854304114	0.604168335602758
yicG	1.56428427521663	0.376762407932491	-3.80360861160298	0.17424912770541	0.938652581758573	0.608247274295966	1.5832411622542	0.501706007326745
ligB	0.96936031414554	0.733437374448668	-2.62988605790205	0.133138735226765	0.493361159551244	0.868506885879758	-0.941768202159772	0.617204485984061
gmk	-0.339973210380242	0.664442906822765	-0.0353111504500689	0.959315507578081	0.372619703483297	0.56714039619156	-1.08129529900486	0.022014730250163
rpoZ	-0.259571931962468	0.548071244223217	0.417619625071291	0.173735608359534	0.380306351487143	0.253988029702256	-0.640185349460638	0.0307165547709303
spoT	0.532230758990566	0.0927658217720958	-0.6110205550364	0.03095601446866	1.47668416031092	1.41111612450043e-09	-0.386534246956078	0.194497874080339
trmH	0.156340128001096	0.91522394948848	-0.0832784930025567	0.943883727657359	2.00670696310913	0.00176186075556853	-0.116156567064596	0.912978943532649
recG	0.651601129673231	0.10782222362718	-1.79508014598759	8.12419003064089e-07	1.75379150024859	1.61158350831201e-08	-0.0348712390764247	0.942002321281007
gltS	0.312079527129363	0.630777818984215	0.291389006781405	0.553838493487712	0.0711467177396386	0.929440682390512	-0.346230318219074	0.475404032765932
yicE	-0.775778461819055	0.699859707704967	2.66906624107621	0.212368058211636	-0.37926111909639	0.85924320265052	4.77363209426238	0.0154524473413742
yicH	0.567648842675554	0.311067564021986	1.56867403939598	0.000455733740411103	-0.570411485345603	0.262362515241334	0.313583301181365	0.563167317842064
yicI	0.3230037909868	0.80683066566347	-1.73360087729541	0.0242219363720858	0.62206574736174	0.515810380172354	-0.805863168831138	0.325012771514886
yicJ	-0.331249191383905	0.94449239678971	-0.757662466745357	0.788514491192407	0.078521600303891	0.984524967779074	-1.88692315881615	0.463932389346833
setC	0.585993609611029	0.783555589121684	0.514945911298494	0.731039416836753	2.33608026280643	0.0614339219329313	0.33662765890146	0.825457252089153
yicL	-0.594952070476149	0.480915106125615	4.41826112030057	0.00926338601858765	-0.739319261720433	0.285490967539344	4.33074197786165	0.0110825401382478
nlpA	3.09247996030888	3.52116629716304e-15	1.06400255038186	0.0750023991640053	-1.52415799362217	0.000559142148964543	2.36539193182568	1.09172647081425e-05
yicS	1.10904644501239	0.724023620667071	4.60281821872901	0.0638883721970881	0.609033914666632	0.848931986256828	3.63354545536737	0.158002555227539
yicM	0.940292720186566	0.193697567878077	-0.259830091193293	0.78841950362801	0.11827904861082	0.919589261493069	1.90189681237212	0.0088233784142365
yicN	0.785867482407386	0.0738944709486571	0.496147046321563	0.405786264060398	-0.749111232823268	0.0761970415315877	1.09534350557515	0.0398532325823907
yicO	-0.0108982626431979	0.999206997589505	2.53419125084062	0.351140134112146	-0.329738417536645	0.926678600108665	3.61138557275215	0.156892954759342
ade	1.99038658354502	0.0210434876908526	0.186553714116788	0.87220168732771	0.840545581670806	0.427321295322487	0.466494662241402	0.664118049637273
uhpT	-0.616849946954288	0.739324448072572	0.583161141782422	0.663888215696015	-2.55055348556487	0.0322975028088328	-3.40383270652133	0.0100910039481129
uhpC	1.19155639456287	0.151140904655877	-2.36719856298732	0.00191878002163259	0.967842295466688	0.240855165746862	-0.90080426973895	0.255944423921188
uhpB	1.16306507303097	0.129303622063178	-1.99366960609435	0.0060414924403531	1.27629538478618	0.0674965157840846	0.10333152523115	0.906710138754742
uhpA	0.345794232659535	0.781215366713644	-0.227504489167392	0.807885830680137	0.238791356961712	0.841872456433132	1.24030429892439	0.104261257705038
ilvN	0.603200800670282	0.47739706511592	1.33085317126911	0.0635017972490965	-0.0297675577084086	0.977168022142441	2.0194513595338	0.00303938837082495
ilvB	0.361348344615992	0.655682241948037	1.06753378722497	0.0515942949478677	-0.280294380239686	0.713080830781595	0.807974700935991	0.155470987491504
ivbL	0.630565289748442	0.77833803799011	1.598050500549	0.40298877366049	-0.810095814944586	0.660230691430452	1.32847100059515	0.492223780987943
ECDH1ME8569_3558	-3.28462483870204	NA	-0.829932989450952	NA	-4.46485255926066	NA	-2.1273403744674	NA
emrD	0.436231662989643	0.605480898975641	-0.909738872096556	0.139217586398007	1.33134840478481	0.0144051029988375	1.26789275166351	0.0270486098436707
yidF	0.561958006156332	0.795002376250784	-3.7004555736512	0.0127003948427996	-0.340983878098932	0.87820626916704	-0.520500055496297	0.728360402345441
yidG	-1.25979825661391	0.332294045563846	2.63632677685805	0.181285903169681	0.524600706748892	0.712004593614338	2.95093601304289	0.128446822699702
yidH	-1.1658972230536	0.461482360738941	-1.52525289473841	0.198982515452237	-0.293433665421919	0.883902877290734	-1.82151192234425	0.123107346012083
yidI	0.383432759749584	0.890684236980362	1.30930579919652	0.599850021526614	0.220843552639805	0.933402289873839	2.36765975171734	0.299038069515196
yidJ	-0.523554119043249	0.831403634738049	-2.73515232663992	0.0395842375641794	0.53246476356125	0.808202675898739	-1.29864859708077	0.355840323404816
yidK	0.379256103335799	0.944767003587717	1.98188875941475	0.574018334952253	1.47949441424861	0.698494995875835	3.75043408589043	0.238552978734791
yidL	-0.0753975766646437	0.990346499514798	3.11635837543125	0.341197471180114	0.506001984511383	0.918258755888381	4.08551231192472	0.190558632599934
ysdC	-5.26531171611895	NA	-2.33853773340375	NA	-5.09387069342572	NA	-2.1273403744674	NA
glvG	-3.44952026549937	0.307542984465924	-2.53577044362708	0.250324619744522	2.36069996223034	0.304953324339475	0.0564653471897055	0.980350908327928
glvB	5.83921140930954	NA	2.50364260539165	NA	0.791967614695193	NA	-0.509642135983947	NA
glvC	-1.52793622830617	NA	-4.56750002632442	NA	2.21883290050719	NA	-4.35629993545696	NA
yidP	-3.80362471735829	NA	2.35075127129546	NA	1.64215804893186	NA	-2.12736908546058	NA
yidE	1.020472740152	0.0164499073472741	-2.81963006023008	2.35605561137375e-11	0.594446425385729	0.206693726289757	-1.15810429400637	0.00726660413380214
ibpB	1.20444873241532	0.00823574086272314	-7.88080743168363	5.62274834469855e-98	4.2613566029958	3.07884927484475e-32	-4.48742646088654	1.20832926450086e-41
ibpA	2.04668320020241	2.95966971665128e-11	-6.1866984153235	2.688125232918e-100	3.815617025362	2.03422127050381e-38	-3.86538766989878	2.22415805786911e-40
yidQ	-0.600536221451178	0.68318011640061	-0.935955676148838	0.413674706332362	-1.01742197641579	0.354794248522074	1.78314437521631	0.0761982370519484
yidR	-0.195258336497809	0.91572665177179	4.4834131386229	0.0181219185733087	-0.880975130505968	0.426396560939381	4.50567667280858	0.0178334676235642
cbrA	-0.145127005152821	0.951249767805628	2.73602409976448	0.21464355282824	-0.395484005213011	0.836300249043058	4.64506362490823	0.0214188221925457
dgoT	0.941901485179819	0.830099663587676	1.84331874606433	0.583536276785484	-0.0970404729982252	0.982902944794158	3.51752116547848	0.24626091106458
dgoD	1.11140281113988	0.633705088049875	3.61872751272448	0.113705859355648	1.22450575907316	0.529692725383594	4.28948134213042	0.0557476040405169
dgoA	-0.607952907517607	0.83996045041844	-1.03615790367894	0.654325212166933	-1.09597757784515	0.63577210438636	-0.670046662905178	0.771193963557419
dgoK	0.584580856249161	0.775792789712991	2.11616138729649	0.228323589855751	0.662465695581268	0.698494995875835	1.31054821454319	0.483132533527235
dgoR	1.38598715740229	0.195539799607258	-0.841617892780056	0.394668912203318	0.189637267365765	0.911684361792066	-1.26692810067608	0.176879324975302
yidX	2.36379259431637	0.144030369895087	4.38206606198406	0.0342528381899014	2.71361813081185	0.0612126548648375	5.06393660950578	0.0126607335672434
yidA	0.487209646788979	0.0729475112872961	-0.818557068556089	0.00110304205666397	0.445990057039487	0.0861028954151485	0.0467954713187054	0.884991966075719
yidB	-0.470888613543413	0.528519926514175	-1.15986197292722	0.0167569655543616	-0.251167428707355	0.746043721533963	-1.73049606076425	0.000220358233024775
gyrB	-0.112848104935224	0.763350539597978	-2.27632843849897	2.07026804727865e-36	0.133768967283501	0.661018084701357	-2.47250530892037	2.53232783618544e-42
recF	-0.109117577966577	0.927845911435871	-3.66546713714413	1.41910459375363e-12	1.27318945954788	0.0305508031235476	-1.53933763119828	0.00466902090983346
dnaN	-0.686043657456803	0.133696614996649	-0.463917916946266	0.308049982887558	0.911597960091772	0.0199834438132773	0.399552543622326	0.375693052217587
dnaA	-0.598927480078694	0.0795081507112453	-0.848676894407701	0.00396633747474186	0.752906483308819	0.0127455763516936	-0.350029534146845	0.280563875872939
rpmH	0.254910420430088	0.683542109483007	-2.39379992289006	2.98117717558651e-09	0.821189815093484	0.0369060183960916	0.416495101233192	0.34560401412287
rnpA	0.330158448137871	0.705521059444415	-3.33987433113226	2.82574901143868e-09	1.74847964440263	0.000375243598755769	0.188344159450067	0.772436293839078
yidD	0.694918565836811	0.376762407932491	-2.67653030855351	0.000337028561225514	1.5760350309038	0.0057810459009536	0.210027213754245	0.800930964392797
yidC	0.702135430758317	0.00268667003214836	-0.756855253066709	0.00841816008210078	1.72640678792304	8.61580521432867e-18	0.867633380125747	0.00145932095315806
trmE	-0.156481027480091	0.775792789712991	-0.361785805427878	0.333240095327452	0.582307529537702	0.0800142090118838	0.437613422943338	0.221000678342744
tnaC	1.70720184978493	0.0951082211060569	-2.11585110013013	0.102489604299605	2.78557664079265	0.000919289700690718	0.695878962110519	0.572317244277213
tnaA	0.821484730535827	0.014434268265598	-2.21580729984778	4.32313059411119e-12	2.23050194850952	3.0609695911823e-16	-1.75592961137283	4.88653268459139e-08
mdtL	1.42051026116092	0.244137596184461	3.29375723624247	0.104336465253588	0.472238903983193	0.765566054803553	2.95510256987984	0.155284209094122
yidZ	-0.143799080218578	0.910804454896124	-0.402216456713621	0.652715322362003	0.570006424765216	0.462019053464435	0.399329025988624	0.640931342592837
yieE	0.385949157600463	0.594703728345819	-2.47729438340586	2.60958651815712e-07	0.82332980464834	0.106280028674557	-1.3398632926423	0.00696667256055594
yieF	-0.521760859436521	0.460881151550174	-1.49164099759514	0.00408463534540762	-0.0061090081108864	0.994468088205792	-1.42189827039311	0.00678507196394197
yieG	-0.195004304290114	0.796971029300586	0.238195919370335	0.715829944860437	0.180770375774529	0.793234551891942	1.60785162643586	0.00158969478320565
yieH	0.156114636499703	0.944334941513172	2.54094529688488	0.207957589136986	0.0178506316217374	0.993177099036757	3.42268662892661	0.0762410454950436
cbrB	-0.615841197171689	0.57044609074012	3.92571664683141	0.0267925323202947	0.140203305503433	0.918003476559856	4.34757454407846	0.0129585417002662
cbrC	-0.863000935945554	0.159431902602587	2.12046230424219	0.00330465101773322	-1.43303558075024	0.00525136259965609	1.62827867970547	0.0304596724839227
yieK	-3.65026345306704	NA	1.83526597799282	NA	1.43892375135676	NA	0.837333271546061	NA
yieL	4.38140188269248	0.153417768394487	2.15444813384667	0.463947723197517	2.3873211458146	0.510867321315567	3.85803491340528	NA
bglH	5.2480769010563	0.0916769416186053	2.10555549658268	0.477590349768904	6.99902561454028	0.00876348336840501	2.05393862174605	0.486446372302885
bglB	2.58285984716771	0.559066009612613	2.35237318647371	0.526013746464222	2.82547299603883	0.442893734592916	2.53434079607841	NA
bglF	1.8033550889165	0.796971029300586	2.50278710763754	NA	1.70569630813215	0.788160972214316	2.15823224700018	NA
bglG	0.834211077044555	0.917014416710868	0.276094813827292	0.948198428015631	2.86524148683484	0.544305292851813	-2.15677877342198	0.533884638208291
phoU	1.19402989284958	0.000679080582079554	-0.959876716364732	0.00382375303796795	-2.66430314144403	6.25382875982537e-11	-5.89286280429937	3.01790257102569e-56
pstB	1.05736133504846	0.000454872524542262	-2.52509977541333	3.94244952186186e-23	-0.904982933943916	0.00606670749310199	-7.61434239071303	1.06322765820793e-157
pstA	1.36909861374636	0.00654033364040387	-2.4167769488768	1.15177401035199e-08	-0.791837294341096	0.174322949233392	-6.36146528818451	9.58146462561194e-52
pstC	0.561534878550799	0.264956167425444	-0.0141416224591093	0.979838235507243	-0.488001471328462	0.316470697334804	-4.23738168716682	1.51860011318464e-38
pstS	1.08027255430572	0.00106672278422006	-0.642137559430267	0.0429479541073215	-0.909633061280391	0.0111526174087665	-5.12341418319243	1.67295523780512e-77
glmS	0.480843963597018	0.326198732079478	0.998959397799421	0.0068428211434161	0.552820342640899	0.191642934420656	1.09033854649507	0.0029421867850008
glmU	-0.0633159058172229	0.91522394948848	0.854342806363276	0.00921771214390975	-0.214881067223875	0.575827031963736	1.59962897764713	1.35327212068256e-07
atpC	-0.687841775651487	0.147084782028869	-0.355947653719109	0.656940374427045	0.298125452759162	0.587715603326261	2.48491911914116	2.54401171171479e-05
atpD	-0.123022227352627	0.812651452496407	-0.871670129146031	0.00191461576652671	0.489073227534886	0.119776938026768	1.27334747603218	1.60140934874126e-06
atpG	0.383260769053483	0.249157559283426	-0.259174137490316	0.389285162134376	0.951768267660388	0.000124108216046536	2.93347397935191	5.64329430741843e-37
atpA	0.152825575311764	0.699859707704967	-0.69990221936116	0.00408327218767686	0.891400036717386	5.4508673814848e-05	0.845251370210975	0.000315965663514304
atpH	-0.245486540965202	0.763813724961299	-0.134071336361853	0.82181838362924	1.37915193662463	0.00217248583964491	0.781060680508293	0.120634018062747
atpF	-0.423531523721267	0.528519926514175	-0.288970161384834	0.631185510715065	1.12244854785148	0.0127956902289958	1.4689079582454	0.00250830666611897
atpE	-0.206486859087502	0.548033279381849	0.0932868080705339	0.784616010248481	1.49946508223098	1.42681866177774e-14	1.8549178999734	2.69478005376895e-15
atpB	0.138258033755598	0.706663285178114	-0.323323648124978	0.252828935445712	1.10378293045363	1.43075524702822e-08	1.26273802298427	6.28057831762184e-08
atpI	0.604243044906432	0.505341027983745	1.82328969998364	0.126974050051752	0.830827602572247	0.246034383398537	3.89537717869255	0.00029081170756358
gidB	0.0597688924751684	0.968196758847053	0.12456326271865	0.914999713063278	1.749271200109	0.00552640060034577	0.882881603472876	0.35706971932885
gidA	0.447384477547636	0.245931207404128	-0.723976616046703	0.0296552679962511	1.3295547509563	1.81862084112834e-06	-0.179539188274378	0.638337650728321
mioC	-0.082267077227906	0.946614918285766	-1.09658787507698	0.0839552469753376	0.959848748964059	0.142047745444781	1.62690470726281	0.00592173972849501
asnC	0.399775591425647	0.490786204729674	-1.16888428055451	0.00386713683536415	-0.190249259210668	0.764245216850605	-1.67415323356146	2.31890494971496e-05
asnA	-4.65751223762406	4.43874288668973e-42	-4.35309471381607	7.62413289681013e-32	-4.54897251522978	1.06758594620091e-39	-1.66935174870364	8.51076660835785e-06
viaA	0.322082682344027	0.438291138362488	0.0318648858594734	0.957846561516671	0.946374768816289	0.000779331834746506	1.38548186740626	0.000232731659211451
yieN	0.261177421916083	0.506497971113791	2.25160870288385	8.48251974963018e-12	0.78323875207693	0.00251514058468912	1.9176232420016	1.19041505748128e-08
trkD	-0.19314689180676	0.693483535506148	-1.32103462000385	5.63576520590545e-05	-0.271673795858508	0.479409982192862	0.36967964335868	0.307793377381316
rbsD	1.37578176633284	8.51270887373586e-05	0.466290427223053	0.69188304295405	-0.52596673458322	0.254903405175937	3.74534472796169	1.27430929830559e-05
rbsA	1.27318557461802	0.000133095708272627	-0.776748871628151	0.0770120447491872	0.00483014735876173	0.994449030723996	1.5453600792221	6.71044681779373e-05
rbsC	0.601703161412605	0.0694150136524753	-2.15792059712715	3.86366432108058e-13	0.488933367366988	0.13548200167338	1.26165932348351	1.53167371137911e-05
rbsB	0.434517349337705	0.0933892230036954	-0.921103133390826	0.000835916036139383	0.990026352331355	1.47969787189867e-06	1.38960545711843	2.54174484946119e-08
rbsK	0.419127810661803	0.485497650488697	-2.36652369995049	1.37608952499103e-07	1.07943105646097	0.00855010622428828	0.100047629341442	0.859148837350355
rbsR	1.31755537168407	0.0370611888095517	-0.898029092342161	0.315446387043915	0.796075425189952	0.24931353417307	1.77797616250978	0.0194035639789062
hsrA	0.200426297291405	0.635543276955475	1.11470423529935	0.014942178518858	-0.113309074957619	0.79579153225488	2.38308304031906	8.14739890160133e-09
yieP	0.0519719084730709	0.946567101335341	0.795438133471158	0.0698034847513123	-0.0715496401185705	0.919589261493069	0.882268105527389	0.0420856862730842
hdfR	0.391545017459166	0.721155842657941	-0.496870758084601	0.549588755447516	0.215882720497158	0.846792804373487	0.37378832231882	0.650192244305187
yifE	0.446518284729296	0.563157243916831	1.83742802422536	0.00982781847377309	-0.954599089351062	0.0815504679220735	2.9570590163861	9.44310551250984e-06
yifB	0.237571053962639	0.881624322969395	4.89550385395667	0.00781588091161471	0.581363586751941	0.601563838506087	4.77056640903929	0.00994274215759657
ilvL	0.998483879204865	0.507089000901164	0.107604313166077	0.941060872394802	-0.270218974542748	0.88846453059877	1.29348989749357	0.23640414931774
ilvG	0.232863881614484	0.674328405930753	2.38611608679382	1.99373137949758e-16	1.75263131013753	5.20233606246246e-09	-1.82810571498209	1.28988970152327e-09
ilvM	-1.27962567661461	0.296016788959577	1.96752936305439	0.0613679364591473	0.885842011650659	0.436784337649084	-1.71049947027873	0.155189330545152
ilvE	0.155505460566308	0.800140526063972	1.61707370834521	4.92325072942216e-07	0.428176705183276	0.287643796983402	-2.64445585495134	1.87273562344161e-14
ilvD	0.394914916368115	0.601152730270418	1.80254911840247	4.3802078576271e-05	0.475672314088679	0.435697166164568	-2.58712893907403	4.48429586038291e-09
ilvA	-0.479057686527998	0.66604701795605	1.96360813620977	0.00224973171409663	0.831636644174832	0.301943489913826	-2.29707259689857	0.000469858337459008
ilvY	0.637306764615622	0.624899215144427	-1.21598567898149	0.179697826552041	0.11646415512959	0.942484407255731	-0.107458783632474	0.919839801158196
ilvC	0.356350703041189	0.31089680430799	-1.54648305298558	7.01938756072391e-10	1.53927448724477	3.63511647974321e-11	-0.957113753292564	0.000252203284184025
ppiC	0.317617633115869	0.738980382890491	-0.431105800765804	0.688474994656885	0.478793126541151	0.513311141746447	1.87259157058823	0.0256314042638367
yifO	-0.673137396027839	0.887418709192583	1.72130266657819	0.580672784930474	-0.306329200766188	0.947395286536278	2.46032618050439	0.40176875437632
yifN	-2.08213336802966	0.456329065825526	-2.30960031281672	0.494256631149221	-2.51033141923626	0.287643796983402	2.69438160885492	0.308150273186498
rep	0.382646753038557	0.647257042308579	-0.673841498298765	0.259996096416249	1.04649780763524	0.0561206484655995	-0.217446995966248	0.73807446381615
gpp	0.218169797547483	0.596729789988698	-0.582066757896493	0.0332200505220264	1.02419662382584	2.67058495639673e-05	-0.259522998763542	0.384274117554379
rhlB	0.138549505411098	0.812568068943408	-0.620003225773593	0.0526146618189794	0.355597857763318	0.365118562470836	-0.483200239968331	0.142386338747636
trxA	-0.741313965126204	0.101247403838104	0.23129615838623	0.614437876914466	-0.230134156181925	0.691280569135861	0.57448635614856	0.161659281448828
rhoL	-0.575882847046444	0.243062373630184	-0.611110635901303	0.145999207629437	0.105068434103642	0.885249163686437	0.451118939983336	0.293459044206919
rho	-0.450066176911634	0.219499081362176	-1.33445238321094	4.42629913550185e-07	1.36284380762425	3.37428737111131e-07	-0.493665426832242	0.096798599235789
ECDH1ME8569_3665	0.0574837853836394	0.970120680212884	-1.19398184062279	0.15749151734031	-0.056464410768907	0.964117821637634	0.28200653503311	0.760158051233829
rfe	0.72212936213538	0.0435174617944663	1.84018160636834	0.000102806663078366	0.710788845203759	0.0375988285360603	1.27872924491216	0.0108460557931255
wzzE	0.496693057673531	0.297230260216464	1.00758486781115	0.0264368279475367	0.681522879304803	0.085245798027163	1.72737042081707	4.44575415992784e-05
rffE	0.430614160315878	0.548033279381849	-0.354089981052147	0.528704846229637	0.908910580285828	0.0725285186295123	-0.867233787592781	0.0872121925652881
rffD	0.548694532235474	0.190372105557896	0.51008797649692	0.28448278700619	0.627876330180776	0.0950486021700389	0.276597150957927	0.584758176213721
rffG	-0.358839061663939	0.56569302277408	-1.89699141693672	7.00592768318471e-05	0.686263764692987	0.125388026445202	-0.753391605387701	0.136400922402282
rffH	-0.420724135219484	0.590177970539213	-0.853540954466237	0.166580176760151	1.0929293340174	0.0347906505930473	-0.543788992492503	0.398059877014242
rffC	0.202860080751698	0.811550397491361	-1.56802191367702	0.00101802942745849	-0.0874955008991334	0.924169821263185	-0.838993152982002	0.0982814535791304
rffA	-0.440381033508187	0.601821843290307	-0.915545572482598	0.129352794449918	-0.563054141474615	0.399962065261874	-0.0771035890437669	0.915886011246242
wzxE	-0.636256369722952	0.198985248739532	-0.948194236355752	0.052407739011066	0.31143085413067	0.570541570035963	0.220447199908467	0.686731568900059
rffT	-0.644737586434932	0.482834473348186	-0.400690024556481	0.615464380972031	0.234264153432465	0.82405455960542	-0.625563732410968	0.40863950048927
wzyE	0.0375728874009266	0.974128448608781	0.19411991099435	0.802609817434771	0.2899270324866	0.747517752275228	0.803382198046723	0.219272251801634
rffM	-1.39594326951521	0.515073572360872	-1.44807423441557	0.369346821673974	-0.177358218283099	0.950030978269263	-1.14518347407717	0.48408815685083
yifK	0.142181812697037	0.829188267014042	0.901682616323316	0.0563268487322337	0.0948957966984217	0.885783769868277	0.920288468751105	0.0519801039415429
aslB	1.20311012167995	0.392017352791681	4.31687147749976	0.0273388424703542	1.33061281133987	0.271911964810503	4.63642361603538	0.0167345570988504
aslA	0.154286777333445	0.96831043571934	-0.973508257935338	0.635036206692953	2.11008793169257	0.287845921846088	-0.283511152676276	0.896739254970238
hemY	0.0850159816800669	0.87824868633874	2.76988754704052	2.3233571902679e-08	0.116574543468489	0.799945335026026	2.08488883165175	5.74407509133589e-05
hemX	0.347488930677955	0.477363913797159	2.49381717404371	1.10669457690915e-09	-0.13069317013306	0.817221022260321	2.08814727052654	6.33199766335669e-07
hemD	0.131480386398312	0.870730240555081	-0.224719954805015	0.671667178933185	0.385904975700512	0.471103704726356	-0.19741997856527	0.703802766247372
hemC	0.323176278399863	0.629229474109013	0.0344206091198568	0.958580235413292	-0.641355107086643	0.180383093697361	-0.344370143739663	0.500036095139311
cyaA	0.144676418575803	0.528519926514175	-0.705924498603441	7.01154198001918e-07	0.258273889729873	0.126869250996304	-0.812049365953767	9.67472839220034e-09
cyaY	-0.146304739098792	0.918408107668484	-0.894149006497706	0.356911468360394	0.462351603673477	0.634745546017658	0.469595762032211	0.629964914201842
yzcX	0.26162578808562	0.955442443160192	-3.19911712165046	0.140995025252833	1.90601404969035	0.496446989980911	-2.00004948982112	0.372869697945313
yifL	0.262987466161676	0.86151596619957	-1.16771980916983	0.163951771745528	-0.426085809728624	0.722437742088177	-0.260371878891804	0.784609940753462
dapF	-0.0417957992749793	0.944334941513172	-0.669982789253985	0.0374836874913506	-0.469550538017219	0.122619990343013	-0.310269230810504	0.3738609975156
yigA	0.0550369725360166	0.959643372998663	-0.247892411840862	0.728301776496266	-0.0840594942456842	0.929440682390512	-0.300313858761668	0.65855714497845
xerC	0.423428081136636	0.439499465754411	1.28718736315964	0.00987249426448845	-0.0283740428791363	0.966936313707546	0.932778851280828	0.0749944835168926
yigB	-0.152584028906352	0.825929932228741	0.426771685705038	0.379135694771578	0.3947404122035	0.39276245061188	-0.210324770795959	0.684303084534224
uvrD	0.518574495220488	0.472294067304353	0.00773217746695971	0.991776839961072	0.303272218193501	0.674932647863968	0.485948186297396	0.39406254461156
yigE	0.624446511990457	NA	-0.862994034503826	NA	-4.5768025625546	NA	2.0757942073229	NA
corA	0.335195577376197	0.574589949671228	-0.340264431423807	0.461577485108239	0.156845487853905	0.808202675898739	-0.0439320617544981	0.932649076889455
yigF	-2.29164009958411	NA	-0.855936052616489	NA	-1.41627869705708	NA	1.88914873337759	NA
yigG	0.852144428644038	0.864515565637335	-3.73044652985229	NA	2.29741233153679	0.494053942242644	-3.51924564143053	NA
rarD	1.54349460174904	0.159492308357602	-0.371104156857605	0.776712153841121	0.683978357343259	0.596370353439917	0.51248026626312	0.66556749487632
yigI	-1.01913776308199	0.622033455432051	3.91307759489217	0.0663244295837356	1.3986995772851	0.359872809391218	5.45741520547473	0.00726660413380214
pldA	0.280077356907654	0.756913988562641	-1.02599503027461	0.169469165345859	0.585513405073351	0.349936500108804	0.642532413164509	0.383841309508851
recQ	0.377830086539231	0.710047003657395	-2.33994479887592	0.00182473144513227	0.97518892977458	0.145125508857671	0.902579556846418	0.215488063816732
rhtC	-0.160878512177839	0.904321423154742	-0.964858655144274	0.174098110989339	-0.231696089727314	0.829126541696661	-0.344192943525198	0.655741134602475
rhtB	0.940367382565411	0.561827885388025	2.9043336108619	0.173300359868697	0.465046862868275	0.790208041389322	4.7543611065802	0.0158842647027254
pldB	0.276497276756914	0.732246305946583	-0.171397689868948	0.786183485145563	0.560191492959013	0.320071604865568	1.04290236807425	0.0363018077463781
yigL	0.282674079299501	0.660090513934212	-1.87243724297419	1.01170464973892e-06	0.680179342864416	0.116568798105171	-0.757736845527428	0.06951010597237
yigM	-0.041274821217061	0.983535929470188	-1.89016178482621	0.069208180309068	1.09946186465127	0.339503493208276	0.675151537569242	0.544223700019343
metR	-1.50460616425009	0.155301747526993	-1.44582165914983	0.114145683269905	4.37552900290236	3.33248308727612e-09	0.949708564840779	0.305511287987145
metE	0.881671759011516	0.225318173452947	-3.50275382074673	7.21212368240256e-13	1.76508497845534	0.00167227797142633	-2.09105857019722	2.74266515673404e-05
ysgA	-1.63604016222757	0.000215340895351024	1.77165846968211	6.95869300839485e-05	-0.761666454387039	0.139917723939221	0.392987766404987	0.462292689282691
udp	0.670966567945538	0.0999399115281892	2.26887239614466	1.16271145607171e-09	-0.79382518496059	0.031940999042566	2.34702208498459	2.95408803319957e-10
rmuC	0.860950167103671	0.28910550343584	-0.155957877019608	0.877298585800777	0.168338993507311	0.885783769868277	1.03181538996092	0.21741691265376
ubiE	0.280111675334529	0.674624452690022	1.07766479461021	0.0545459193427922	0.15498413745775	0.821775454006886	1.33272399211431	0.014734251185426
yigP	0.0659648317813489	0.965850539399358	1.524162729438	0.234260874383372	0.128681371805102	0.921460273075151	2.09770357054498	0.084641855122432
ubiB	0.317409079473447	0.496020024097513	0.909666438917533	0.030179166628001	0.512920308494261	0.148042121515161	1.26762618935843	0.00166279469728346
tatA	0.615213373435834	0.150424363147997	0.06568866377801	0.890775591485415	0.0876985298281979	0.896062051771014	0.439648020435358	0.272913831763449
tatB	0.539106544184767	0.261603174125715	0.164081159298028	0.801665319765531	1.13339719767618	0.00204734146048842	1.06393818764313	0.0394193143312113
tatC	0.381365422236911	0.65204032789128	-5.27884554070875	3.19926771001684e-11	0.780121506286049	0.189781077605499	-0.488082871145329	0.436802349729886
tatD	0.729496111257233	0.289660691302418	0.775546242429395	0.471177673959464	2.88166201688186	5.79981356671992e-10	2.71856254062914	0.00230923439523718
rfaH	-0.718303111845221	0.739324448072572	-0.472793470061142	0.776813867206296	-2.73959330484266	0.0792791473613743	0.201025131265249	0.903691752695105
ubiD	0.65136550605678	0.00984932180192929	0.111136471396512	0.725842874876687	0.624233708294831	0.0119596328083968	0.129634705967719	0.66704995122393
