	WT-0-1	WT-0-2	WT-1-1	WT-1-2	WT-12-1	WT-12-3	3A-0-1	3A-0-2	3A-1-1	3A-1-2	3A-12-1	3A-12-2	3Amk-0-1	3Amk-0-2	3Amk-1-2	3Amk-1-3	3Amk-12-1	3Amk-12-2
rfaZ	4.91655137337218	4.59795423762899	5.57116011964937	6.74868854614868	0	3.31831284997932	5.00437102757696	4.89792800039596	6.17352605502506	6.2073848751603	5.63420669153396	5.60419671150023	5.07931716886187	5.01538482427009	4.57337439502288	5.56514164052829	6.72940566420981	7.46685553825604
rfaY	5.04391033837514	4.89789295621235	5.80626370519963	6.55327357136249	5.01203200539011	1.90105526030044	5.20853485292422	5.10774136306237	6.05689764941219	6.32151624646696	5.60584568895244	5.50489384228793	5.32287406396711	5.38999349265476	4.86944301763468	5.48372901347613	6.90487119691076	6.66420640593625
rfaJ	4.50969899640393	4.90256757559159	5.49954743349769	5.28003720194793	1.88220192800938	1.5259255289844	4.92426728249438	4.84340980545769	5.35704211585717	4.92380103426074	4.56664530452393	4.66778901855912	5.12008407864997	5.00505486742273	3.34816024911182	4.21065862204579	6.05550612353091	6.45007682699001
rfaI	5.35155070521639	5.67189702119253	6.17043414916399	6.90763647201023	6.14241876931516	5.58058677004245	5.6400610210847	5.69894649553861	6.64852430899665	6.39899953557336	5.36568964141479	5.76486425768767	5.79674037570005	5.73176330275506	5.37897697932405	5.53624748708472	7.09513276737463	7.68364685485417
rfaB	5.86182058209608	6.32206016747623	6.82024546891947	7.47986550686581	5.28336673279292	6.16596337813327	5.92284467198237	6.09587350029347	7.176396322733	6.91733689514928	6.52409543028781	6.57267898546316	6.3985544176398	6.02691092612927	5.3339060744451	5.68105187090138	7.22123459593337	7.5972415509718
rfaS	6.88100728476057	7.12035542545008	7.38986299253255	8.79032276273567	5.4848698812453	6.74421277468532	6.52850746815632	6.44518063803013	8.21472884737297	7.74686069773687	6.87036322631211	7.39969632476979	7.25587582897642	6.83038597890771	6.04481683405589	7.37999897119111	8.39867863881575	8.44125053660408
rfaP	5.47714020557677	5.50798661485382	5.78430136229938	5.88386001115719	0	2.533850035166	5.39826504219895	5.65985707955285	5.40048603393649	5.44244860743201	6.00470318124196	5.44261078430284	5.69836462221131	5.60481724418046	4.80705518973648	5.75032592025426	6.78095339943174	5.77838890469411
rfaG	6.30736984417553	6.5829884324894	5.79836648392458	5.73244192371226	5.48261134695574	2.60828512399436	6.21167694413962	6.11764803784161	6.07112977080043	5.80576573517866	6.13245748064602	5.73372281212211	6.29709014411497	6.17415591307447	5.94932838004065	5.50255773093258	6.2107252413487	5.98628906032345
rfaQ	5.60857987133419	6.18390194034339	5.4905524653429	4.78773403355405	4.09746214160927	3.37831322805689	5.73273828544783	5.94666261583853	5.09941044379362	5.04477971479877	6.4935763274053	5.21558908810797	5.68497425237997	5.55139863582574	4.84290807790653	4.16443336388227	5.74815426640186	5.98141298920555
waaA	4.96478408227877	5.02320978203315	2.73740447584836	2.40216794914886	4.17807545625569	2.80391203725359	4.6712621931215	5.40374479923247	3.49824317592163	2.56803878087479	2.87874503211738	3.96102394277306	4.81919174032727	4.95948883157185	4.59815945864715	3.75963782557835	3.52280806953058	3.98591547034883
coaD	3.62907590653562	3.94706985273518	2.52761565287732	1.97612824790325	5.54021382151373	0	3.87984057634234	4.41270560983503	0	2.72803226297401	3.17231985207016	0	4.52258174169027	3.52594667806399	4.61690597591569	3.60089596250002	2.20326196215679	3.52852579611436
mutM	4.22924184365415	5.0185550523092	3.1513377010675	2.09914331753106	5.25178692792919	7.35619565756345	4.2632423465067	3.4931349158293	4.37388318808483	3.19359701989292	2.65015216202523	0.668649566204135	4.14005943618287	4.62569630626427	4.23676013369679	4.75613916939078	4.94999047258572	5.62656335611378
rpmG	9.2458418833327	9.38570894650802	7.3809498716363	6.62661339050891	7.20319469316774	8.03736358399404	9.94087184555464	9.622977077455	7.44705163613585	6.81528504781747	5.76641004506036	5.85431427660006	9.66572119861365	9.43931940989012	7.8489042156499	7.17134679012656	7.7636216793308	7.75192475400222
rpmB	11.0365551977752	11.374992816078	9.32036285429032	9.22863280030831	9.67852891484449	9.47333654812104	11.0515648876639	11.6148792257241	9.78094166651985	9.59592011221957	7.35162962834735	7.83730602833628	11.618957006017	11.8346947369399	9.84761958921052	10.2180227223508	10.3967718064363	10.4749062553505
radC	5.6784546405116	5.58616264854139	5.43691274936011	5.06678902222546	2.34589828645149	4.88630744607065	5.65032414956832	5.87493776821796	4.86338049413812	5.18702509871276	2.75502394144773	3.14605424005934	5.52792068753213	5.0237374367307	5.81741531174964	4.04720758277863	4.56276173244993	4.24488079152818
dfp	7.44353593971825	7.82607272540416	5.75930853064312	5.41034162291748	4.79963266506834	2.51019625997945	6.88508895420734	6.66910954083948	5.54900010208105	5.41447360471545	6.16428105163922	6.18917131529628	6.76859911614963	6.71584167624458	6.05820015178429	5.76800343131825	6.15289583332207	6.14809948153929
dut	7.0843836811441	7.83188098061578	5.30086246833751	5.10491320525848	0	3.22183269384892	6.91119837056812	6.92971994214377	5.96470871982261	4.92668498375715	6.48337993936724	4.91324381277587	7.01299469115081	6.67528870655054	6.18732133807314	4.88067393401953	5.40842362428335	6.45609976045474
slmA	4.84714821674225	4.98064693354239	4.21442086533821	3.1900488348086	0	2.88835393209768	4.60396392446287	4.78456420474899	4.03171588836061	4.11546187987836	4.39565021290342	2.07030489856902	4.90488674504795	4.85816737141323	4.43900909566974	2.99316276074017	4.8709477484387	3.88463489408881
pyrE	5.78888332224666	5.52659474039445	4.01300376072868	4.13555359200996	2.39383230676186	0	4.99519035771253	5.35318634465474	5.02182169053539	5.11469729715706	0	4.58855939628601	5.71174502161266	5.97427475289752	4.79436169887636	4.35208892097056	1.88575872821854	1.98369159090816
rph	6.32041874003907	7.17578118273597	4.02582600587438	4.63176520260598	0	3.16970306144759	5.42150222385213	6.12126778495232	6.17928272441716	5.44203102021065	4.09566920535767	2.66185469614369	6.23293233272417	5.9908590745973	5.44789317625929	4.82418319806792	4.38622686973633	3.63989345898671
yicC	7.01057469695693	7.06605742510314	5.45672986406572	4.86173942797316	3.77065337648755	5.27104687548465	6.51195958305913	7.09442127739635	6.18633588076212	5.67745724825791	5.47696526766482	5.61729768493765	6.6079067794989	6.95247126444027	4.96174573863872	5.1300375892833	5.8846878450484	5.53539942863285
dinD	3.38075553735342	3.10919740705475	3.76492648468271	3.96408271709339	2.93038342653396	4.10603190811906	4.2030608713362	4.30432609282259	4.65639539952066	4.85810813903544	0	3.27544953417376	4.38313291846918	3.94639181612315	4.89078876091969	4.54297077640238	3.81862529613449	0
yicG	2.13663076270397	2.30107826360526	2.81055947675963	3.30205832333782	2.4385000135521	0	0.787966883048246	2.49495163816712	4.23853323112453	4.75345715909454	0	0	2.47022151998421	2.46961343390417	4.19427678158631	3.59086490640556	1.26307971528329	3.48962721720626
ligB	1.83081949175248	2.21190577045773	1.89478911124812	0.128277789561492	0	4.34410335413964	2.89689642347143	2.67627506026116	2.29592055547579	1.42951377902759	1.47400797921919	1.27428304337996	2.53669820874503	2.02387516346623	2.19542522781407	0.435956012016322	1.02021368625397	3.37762560029385
gmk	9.00782749396164	9.20186894302295	9.01026426369034	9.16510198921846	7.78079263931977	9.85517813657282	9.40657244896532	9.30380450686761	8.78334588247052	8.71681894743477	9.25266392877501	9.01781130726905	9.18955740005507	9.32811483497658	9.31156985080206	9.59822931540115	8.31216186419186	7.83933588254492
rpoZ	10.6760830970576	11.151586995995	10.2775695138197	10.2474161444937	10.3307274679183	10.106285034658	11.1191687145108	11.1694679213098	10.0825708156777	9.92038730192949	10.626401450548	10.6452344152806	10.9702753364252	11.0178537011028	10.7410584553007	10.5356250261619	9.87398304476125	9.19293984358661
spoT	7.81181620022655	8.28564312108548	6.41515617476895	6.05578845827213	7.63806859880294	7.23421001218087	8.1940281498814	8.30199513815024	6.8692985450953	6.67450601833481	6.94271137297867	6.7195823520303	8.22774215942742	7.98339770616664	7.72008407428421	7.70485779243841	7.07190102641804	7.04475814465498
trmH	4.77191276115723	5.68087103965589	2.90555415865678	3.29947927450794	4.62975750833507	3.59480408422649	5.51035788135398	5.36759006285814	3.57304759213591	2.86886912374378	3.87078792734244	4.24755839945719	4.9960431448047	4.94289770476147	4.60643871120857	5.29624190964144	4.16420199378941	3.88238394140362
recG	6.17785778370667	6.50779258817156	4.63804906924812	4.41246122746699	5.96980245851107	5.43418403235286	5.91614697600575	6.20041375090144	5.42623372144612	4.84500241738514	4.10599816887926	3.83833435245951	5.88833395272792	5.69093060557733	6.20953407388787	6.27219915481773	5.81436370058353	5.51251697388427
gltS	4.89361762018633	4.72373889229696	5.86749739722695	5.88595622791147	6.58715053357685	6.53819130134034	5.32096921676039	5.14469968989744	6.3995253553699	5.93556582435476	7.07661565293299	6.57956464740903	5.28461515078249	5.20603289352339	5.8159385773694	6.07084183526052	5.62725605343762	6.65289370192022
yicE	0.747375040096599	2.68387934598197	1.47532836177996	3.27156287327954	0	1.24690999006403	2.49159005779911	2.16986304771054	2.43041271893341	1.44588309910056	2.02533464737988	3.03643634054639	2.52561146788105	2.13271938383967	2.41378446432195	2.20969542974506	4.04785503068397	4.88852715380416
yicH	5.41147291097315	4.96018311341645	5.8503105347743	5.84697769117194	4.89522148805818	5.51467165378217	5.12237989253675	5.53132767082512	6.31271190393026	6.49675627933305	6.78451485592808	6.82005120961867	5.11322320746551	4.54689263828337	4.71119593708565	5.71601955869644	5.5246060157197	5.60601931516438
yicI	2.54689081272793	2.60388183912494	3.05602393568526	2.44732773168998	4.3942327875674	3.82676304829629	2.84084023684728	2.93980885718976	3.07029539791229	3.06601014414288	2.66575786692632	2.46742830502245	2.43435500348793	2.06810544728133	3.31676547855366	3.35299998987846	4.04300718843421	1.99986929862087
yicJ	1.04452124499013	0.778332340527219	1.11884393981423	1.30513521263486	3.44323891364741	0	0.813638428378773	0.568996813693166	0	1.61396799424596	1.51324216408108	2.26255544531691	0.721919204166131	1.43495223218309	1.89648319405004	0	1.80839363692682	0
setC	0.437606328211327	1.41645072254217	1.90111697892376	1.37005319048924	4.44292217430339	0	2.16148978593324	1.3400555379185	2.2536516672684	1.92031781883478	4.40604925532011	3.11388938154573	1.97701486081588	2.20102801502606	3.60723371322864	3.55742449339734	3.28717537830036	4.08827506016361
yicL	4.71893943319523	3.83127140488108	4.6578430081299	5.36843217648358	0	1.61772444576032	4.71545165407704	4.58820405189249	4.45023762592606	4.50812641620717	4.724884494051	4.80094428733597	4.61881878131307	4.98188914988136	4.50353113198569	4.14632372757741	4.40141899394233	4.92736806762192
nlpA	6.010066059402	5.77306312850993	6.997167501092	8.23089041588779	5.23626603640811	4.60534636585586	6.90338062659989	6.9574885103482	11.2106481445233	10.3034983647696	5.74726266344199	6.14919121150075	6.69197498507531	6.59638271782104	6.05881643607298	6.38629160088592	7.02113533924659	7.44898568091175
yicS	1.94730636833589	0	4.07786367965682	0	0	0	2.92957237082485	3.02645743752399	4.8167908140755	3.11332707735455	5.52584172640419	4.66479429099085	3.04525778436973	2.66516459674279	3.93984330524944	3.47225378563126	4.10321106322135	4.34756041711674
yicM	3.14063815863569	2.49609217491713	3.20552113180529	3.56666385135565	2.8164642401264	3.91627167939682	2.95116630307981	2.84783791297192	4.48037850610923	4.02386567782588	3.42926911846836	3.1289659862049	3.43986022293179	3.47183177900131	3.65000896932816	3.31855895315266	4.8617493537562	5.69579223043641
yicN	6.82813855693247	6.67843256010474	7.64583626694193	8.51498651922893	5.78865858077564	5.90881967726466	6.82040840377147	6.75369973857541	8.99445467089406	8.85578372243409	6.47179769125595	6.20440353400788	6.32288913662076	6.08482792635377	7.35704790938902	7.43766805050929	6.63469323698873	7.20533109702413
yicO	0.478376685973093	0	1.27980921204771	1.8860580773889	0	0	0.356497798767493	1.05193230526629	1.71763468646347	1.48435311906318	1.83251850852988	1.05184259232681	1.63331935460275	0.324397511201087	1.54510238110275	1.22300478041185	1.38973857687228	2.83955442723356
ade	2.66605565042568	3.31552717014439	1.19831661098721	1.55997581700246	1.34831547777044	3.56300278762066	3.89244569714021	3.66413855023298	3.20909399150795	2.48141757213749	3.51125962559809	2.48402304536495	3.37888659937407	3.2966595304742	1.72324503760338	2.17899162731729	2.92799932484011	3.67921189326378
uhpT	1.52875969068582	1.89254928706436	2.6648031178731	3.25466823137607	3.88153854707243	2.97574528787991	1.68007809555436	2.41231835375321	2.67889738076375	2.22160723876082	3.88936482144883	4.12661780093496	1.63078873514401	2.62263884468924	1.66190989775753	0	0.69740481638499	1.24054877438573
uhpC	3.16234891469982	3.66857316367415	1.81865394737691	2.22507669224915	4.29480836743012	4.50611396817419	4.66567453711939	4.49139975781056	3.08392148526937	2.92438701141279	2.28866492459618	2.31605718038483	4.59290539560524	4.06396974158752	3.25686372600274	2.05269491962225	3.25116884843528	3.84940705470081
uhpB	3.67061861138483	3.75520182056256	3.02975496061322	2.60930571828052	3.04804448083778	5.03551644771642	5.0517384596034	4.99206543510062	4.2348731430154	3.4437579937228	2.54471374636551	2.67842827270879	5.15911813402995	4.78925952335272	4.34649700878969	3.49461302050833	4.07306541600263	4.86739461778567
uhpA	6.22675870403436	6.43211360247267	5.43491202193185	3.66122181092578	5.56155307156796	5.80706610445598	7.52549861716131	7.40858261162778	5.44484178323109	4.78932125455263	5.24366019957272	5.67524305609728	7.17215306616693	7.31249660564773	5.37598499114497	4.59143778754501	5.89630887036286	7.52334521255442
ilvN	7.47091060975332	6.97531333472832	6.99741139320194	7.73033051332389	3.37690949235725	6.81606544252097	9.37067046085245	8.96944621534389	8.11086193428993	7.89875589315346	6.87094366164915	7.7437871641163	8.68597816406851	8.44302381511459	7.87003610067403	6.59844958333118	7.93554925420864	8.16918315231687
ilvB	6.29586897399942	6.105894065032	5.71345795416326	5.88726021409118	3.18392270589879	5.78993981190115	7.73344859531567	7.67788532367969	6.1212467735673	6.19395063811051	5.80528992278424	6.3749916979453	7.26557969938089	7.07175695268982	5.88196628733712	5.04401740370813	6.10058670770325	5.5676310872596
ivbL	7.36017779996536	7.10047914689555	7.50794143927626	4.95583259779457	5.81231204108046	0	8.93924752385739	9.25913225030578	7.52218078223885	7.19443994551486	5.83621834717227	6.53377459491756	8.68072700320216	7.97426090446582	6.7886275289976	3.32143433025922	2.42490388213334	6.93505309555889
ECDH1ME8569_3558	0	0	0	2.98433681042928	0	0	2.00208238868337	0	0	0.680292511035859	0	1.54494278516094	0	0.536663858096692	0	0	0	0
emrD	2.41688470624772	2.68282971400425	4.89417035661889	5.06548747569127	5.43820051637572	5.50644394485308	3.76242060556766	3.56810818457741	5.41641220170714	5.39537206880609	4.80103388874907	4.34574280591719	3.67768352673809	2.56774278990589	6.00422902113775	6.52411291958665	6.12797426747713	7.15049024449653
yidF	4.2891180783213	4.22448957629321	3.86693862507002	2.92587781160275	5.65461412308823	0	4.55724668994394	5.05419773849205	4.38019482354843	3.49081380984326	1.8379775692498	0.970089768231946	4.16242961589123	3.25726253167713	1.89622890874474	3.8788873652531	3.9789520186029	4.23094838716
yidG	2.699263888546	3.11745621668083	3.92413482402181	4.25605453572117	3.09191707244529	0	3.36151085247933	3.76885028890196	3.13266841467476	2.76248745197964	4.68534194465776	3.95155195584379	2.5724357087732	3.5247363904783	4.74033141634526	4.4226883696639	4.99940441385444	4.20327052778932
yidH	4.30033879719619	3.40050630204143	4.68103599784744	3.90120589702085	6.79324168241091	3.583351090452	3.60686458429048	4.08071645936592	2.67889738076375	3.65980965821124	4.18561543432069	4.60461949566216	3.54168915407194	4.17699109703499	4.6073301347286	3.11738154530272	3.99259121145484	4.2609128354267
yidI	2.50224884406348	3.0691672668879	3.33752526658398	3.27715073939171	0	2.39180994571262	3.99718158827472	4.13401694007463	4.05923608312549	3.11559370821617	1.94476881022889	3.39934425220875	3.08475205105016	3.69691887383655	3.12090263275533	3.82730903011415	4.70021843487258	0
yidJ	0.507513041712286	1.69009226178282	1.77591962136418	2.18952699229017	0	5.39046335929761	2.07250474614182	1.18825547482761	1.7484756290704	1.48923149014984	2.23865460088307	1.8307555914493	1.40768015320517	0.678810113296468	2.54591971014031	2.25570385108336	2.8239633599109	3.585592613677
yidK	0.74238092571609	0.073679237810471	1.3535471308959	0	0	0	1.43349202078282	0.638460791615957	0.630334516816146	1.31391312868221	0	1.55978649293817	1.68897646196279	0	1.99446612279688	1.2534380537653	2.09675071270429	2.10991834870166
yidL	0.95560922825067	0	1.37817253116663	1.63257486642048	0	0	0.81020595552995	1.43808215472684	1.21079377803074	1.66966501977404	3.19037976893288	0	1.75951927711086	0	0.418999150156184	2.58046553994144	3.81412012393991	1.93713058966188
ysdC	0	0.592622906879636	0	4.00279130130178	0	0	1.6388771288442	0	0	0	0	0	0	0	0	0	0	0
glvG	0.219443594081046	0.88304065043937	0.922241327638257	0.31604435740366	0	3.99623392310719	1.93018370728234	2.24405013679652	0	0	1.87807072973448	0	1.46300390538214	1.55164193940293	1.9369295881382	2.08823798516649	3.3893526717568	2.98685872892972
glvB	1.19913641617873	0.636934615236773	0	0	0	0	0.54794249887376	0.987509052293999	2.6599869020891	0	0	3.43648245028045	1.91527920183832	0	0	0	0	1.20237986397179
glvC	0.89023487475797	0.981613086567575	0.229242940201017	0	0	2.15503140336431	1.10390969679078	0.427782076100138	0	0	0	0	0.139351358374548	0	0.861138203691266	0	0	0
yidP	1.21270172124095	0.58650965821909	1.22000678982959	0	0	0	0.143242873185538	1.37780693550674	0	0	0	2.80622477062921	1.44480988204677	0	1.97868794049364	1.1649184055917	0	0
yidE	5.72057741393773	5.57555242667913	4.57105985328325	4.75430065062779	5.787805984373	6.12955763253896	6.01314429466492	5.8908733297281	5.18419708868648	6.0041117255161	3.42942152337212	3.13064243793813	5.35946824135813	5.36820753666529	5.32098842781456	5.14877373992435	4.46496413483225	5.17013693460125
ibpB	3.82923925215994	4.4704357358191	3.39979701740691	4.64828042260356	12.8094023846689	12.8124087278286	4.20524569886325	4.54019461743017	5.19436491700658	5.34035204696403	4.99498766288312	4.95682021013099	4.21198949188698	3.78823878295528	8.28590913700572	8.30639111011108	8.59330272382432	7.99175362761594
ibpA	8.38452618418377	8.56896709504678	7.58749937717859	8.63083471628489	14.7961340252525	15.0796543368843	8.20256677019474	8.18160563652424	10.1315871482909	10.3427216259199	8.42107511709568	9.0385301070322	8.4919218973477	8.52766190932309	11.8782136861905	12.1297842178543	11.0030281627236	11.1538546230721
yidQ	4.92210827267483	4.84855194009669	5.82104326841369	5.71963243601657	3.2023122949544	6.12699303182871	4.79420822770061	4.41731301733818	4.72311183988653	5.52510283442511	4.93189806852912	3.79775143462102	4.51807812170996	5.27567469080427	3.3922828692026	5.51025429005608	6.74862038067976	7.45706136687537
yidR	3.99525410567414	3.854845851319	3.72673066536476	3.86042783065481	0	0	3.90527147231793	4.02258208997241	2.84616497602236	4.10218071835411	3.80914953789592	1.74774716524727	3.50440522167366	3.83775408271955	2.89667788657246	3.10011927425065	3.50156500370055	2.63337504896162
cbrA	3.31758366492156	3.08981980316469	3.31477933172703	3.62233980412825	0	0	1.53478383513702	1.77472959146992	3.05024549435145	3.58338890058738	0.486842818586161	2.5686593720853	2.12865307819646	0.706755257058689	3.34963725862588	2.8344844136935	3.25256705822528	3.61845759865249
dgoT	0.314485311090021	0.701192401012753	1.12404011280217	1.14427907096811	0	0	1.38997910589431	1.39248999567003	1.06402925456831	2.16369068341091	1.72865670900901	0	1.66473145178042	0.120056215909535	0	1.7207645703764	0.739137428749201	2.97215870854623
dgoD	2.06961846090255	2.60561056305806	2.21733538008015	1.32091825216751	0	0	2.64989120588777	2.76968145447891	1.70059530235486	3.30423283216538	3.3116127489533	0	2.23655720410627	1.97437528773356	3.30962646428942	2.03585201927771	3.0274920239751	3.02765731345375
dgoA	1.95893105797924	1.53176035776737	2.64254897377924	3.54050603744064	0	3.36176094855567	2.2492341519092	1.79623094039311	2.01536887475365	3.05001718837906	2.54641953835136	0	0.627564479186092	1.58358625962837	2.66960480491135	1.54675827510622	1.26307971528329	2.61266579819521
dgoK	2.75115834863851	2.89613855408474	2.77737894698687	2.95709807241691	2.03847973449826	1.66667600967038	2.79914169968689	2.70981028699567	2.40017401146259	3.954795927579	3.82071990704874	3.35560137401901	1.82955779524864	2.45093237410318	3.91195735830119	2.75314310419803	0.988668936314877	3.72577323643062
dgoR	5.58988115579112	5.29206977417001	5.20629278396529	5.32233806905211	7.42002444001576	1.9147692259655	6.20096743732167	5.9029739222724	6.73614983351175	6.51136724750561	5.13229827074376	5.93580164335073	5.47378667620093	5.20064745848094	5.03888877446748	5.77567982171726	5.31735462168935	5.00722522442138
yidX	2.17480188768344	2.05229649287947	1.29330671501443	0	0	0	2.25074362894004	2.91509044516454	2.89529911187941	1.49909363601422	3.93676673275469	3.73952860943947	2.3507365052866	2.02646471641702	2.84611987556599	2.34111652511583	4.37535144941308	4.59099546910276
yidA	9.66882192658333	9.92943329102728	9.29176669200627	9.2468695483283	8.3529838957844	8.5320290298229	9.44398951044728	9.53239288008931	9.72224283033215	9.78897926603641	7.5599937865067	7.70696353599257	9.50889207678585	9.53899036024081	9.44795676498412	9.94258845930607	8.58746682050011	8.39670673067409
yidB	5.2812054990572	5.22036421424814	6.67997467090754	7.10734974249584	9.26971077513889	8.69013405551627	4.84607377215346	5.10924525680692	6.28863302533106	6.57545628449755	7.61458937395804	8.04613151716293	4.85070680612831	4.24773483584126	6.13113687905972	7.06011077714734	7.63180959114842	6.78605561392091
gyrB	8.0929123220953	8.43052306708518	7.81656602443333	7.6406513010099	9.74188426374539	9.74397787566192	8.09248343115036	8.11750461587765	7.60144488224894	7.63684569930831	7.61904005994354	7.30930155468214	8.0780954692576	8.15630502175408	7.88855883521994	7.84025317743579	7.33547531412494	7.21612334647889
recF	5.75950475810594	5.95296140078902	4.58955212712912	5.43488404959276	7.62111842640143	7.93577506692375	5.81408411607036	5.97303646859163	4.47442008579334	5.32084701555713	3.93813580020036	4.42319457229009	6.15040232911259	6.23618770882383	6.55661963991834	6.0252953180106	5.25016493082355	6.86302246421586
dnaN	5.88194301013089	6.3505618454088	6.01232406753162	6.3900689234149	5.7967844080664	6.93712283165337	6.41320211014634	6.42524553041237	5.5183527897983	5.55622246068491	6.06614591600628	6.03626963522107	6.64246439575756	6.38978783890993	7.35954149441563	6.81206638084598	6.93102702112752	6.87770151734395
dnaA	6.84476438030504	7.49308276866749	7.465935710172	7.05780703369052	8.16744912391269	8.30392508164695	7.43276306803235	7.32958000712421	6.75794753209293	6.60604676941407	7.50455352767364	7.27446567667188	7.33864631318875	7.31676898188375	7.93504895464214	8.11365189291642	8.00931029126104	7.75842066356874
rpmH	10.7262571882734	11.1641217348589	7.69955479282076	7.55900937350809	8.60185822967922	9.57031961441989	10.2944244130288	9.66522745190846	7.9032402576269	7.87036465744855	6.93388438449949	6.68101650851058	9.64163130156002	9.61623451757528	8.44826340914689	8.45338023699899	9.67446520237545	9.55072156626334
rnpA	9.12403190499876	9.65950170107316	7.0766295391059	5.69661166160046	8.05861467134893	6.81396112715798	9.3305262547086	9.40095890621686	6.84881015515919	6.90902353727448	4.13943713493191	4.38532552501761	9.54358484644446	9.46481479791372	8.49361963650373	8.04930198237645	8.0321874047507	7.31374049684486
yidD	8.19147220244663	9.07437426188666	6.18343534833226	5.66505224890003	5.43820051637572	6.98826083657379	8.27588480128482	7.98167598349132	6.91111433000875	6.31280195495139	4.59668041137216	2.23328718441967	8.85787659461541	8.5707229068131	7.37200996080523	7.64440029078983	6.37790266058453	6.94899680428784
yidC	8.79560778931417	9.10652543828511	5.98358099647955	5.8392606131955	6.1430164899139	6.16596337813327	8.5803067951294	8.71279466870684	6.58573349897404	6.62810602255358	5.55270804217836	5.25228006548055	8.67238105733881	8.65174022155884	7.74342567708058	7.49038746479841	6.98963054238899	7.03941897409441
trmE	6.34365276692907	6.87196725328224	6.64823716460044	6.65950546742851	6.71531344178643	6.60930912888417	6.76404140586722	6.63304459723861	6.36549652446417	6.61855618648311	6.55951991630034	5.98357865275573	6.46098054407162	6.66226160079994	7.18008201035267	7.28209020295253	7.11097997216823	7.07561949871526
tnaC	11.2255046738804	10.9723107726782	2.60500222431915	5.01345417189126	7.19681213013043	4.72731720708615	10.2962039052329	10.1543722202141	5.01530332374992	6.30391076591361	4.17780339442589	4.32930536898302	11.7051500352692	11.4558744761994	6.63542639146649	7.12461042433685	5.15420499199725	7.83703581701717
tnaA	12.1205832620885	11.8057240944161	4.03110511195294	4.36966949266699	6.89110146104853	6.35760353418883	10.6849621776942	10.5240024360898	4.59933744420847	5.28270632042067	4.27908255582493	4.64071452177226	11.3077874463669	11.1601750978992	6.47020994488827	6.26095586378044	4.83275044975599	4.99163689819651
mdtL	3.45915399015436	3.99869946052438	2.40491559967667	1.30091564224265	0	0	3.11055187855578	2.59362543075923	3.1035739846962	3.17575576399801	1.66945288337601	2.5541209907978	3.83480261991111	3.24664345426915	1.88361292275021	2.71237785892935	2.10798659818459	1.6557850742684
yidZ	5.36219383572293	5.82835985460755	4.94897057895678	4.47200586522591	2.74238400192274	4.85192430398007	5.62002151236779	5.69894649553861	4.6715961399475	4.51582576638793	4.08999844171925	3.57823341157058	5.6336138320783	5.74717259187452	5.13136975057396	5.42824299270902	3.66867294446709	5.21839364571145
yieE	5.88136440527514	4.98597733779652	6.29049169268974	6.43202691342093	6.5806091444813	6.97608538098486	5.96743503594742	5.53425226103174	6.86990356848927	6.60893957806397	4.82566880933373	3.71130444588568	5.62925761400266	5.59766342742502	7.10411899760836	7.2499618369897	5.64473999279924	5.28328060602966
yieF	6.37859518275438	5.86016664959808	6.87039237831002	6.35529235091814	6.80508002231975	7.12136328130398	5.99918572501227	6.27587678275555	5.64151351227474	6.47311645939273	5.76890557681843	5.1848777419734	6.18726453554978	5.96678589884243	6.49613439768922	6.75942384480774	5.88235710092357	5.15277023172323
yieG	4.96740234866632	4.74803022493288	5.13444921894235	5.34106601904436	3.72806253715878	4.88630744607065	4.88400837736771	4.86791250087201	5.16126557430702	4.93541798186372	4.71363604699786	4.69958649593461	5.66066581981816	5.38678279121734	5.71290917249772	5.02273154582372	5.77277620606132	6.27735184240058
yieH	2.39392568563483	2.73773447886056	2.80970194334212	2.92211058275632	2.35110918185676	0	2.39790445846725	2.72110045712581	3.34716824152656	2.57420016710922	2.61699377118358	4.00524751533199	2.472775671406	1.67362304204838	3.11940143475998	2.56158038509005	4.10765548621007	4.45215842199835
cbrB	5.91749247636083	6.09260918336216	6.70976731873175	6.4748763254172	2.77350995927987	0	5.05069676500009	4.57655100005571	6.1044536366018	5.86732895385058	5.2648659088937	5.23785582752093	5.30814184345593	5.682221263695	5.68747603039607	7.34665018787694	4.69816490564128	6.26057485653737
cbrC	6.50465879329407	6.57281531144952	7.39630275874023	7.83812365531983	3.36354347961486	4.75537385949464	5.76712255358053	5.58345255111935	6.61679685366903	6.91777667655677	6.47515875824919	6.24261757738844	5.71557109260374	5.72528845038577	5.44384862284547	6.72821003556998	6.20632353116116	5.42436615672301
yieK	0.195596396592979	1.31750101939558	1.12868973158674	0	0	0	0	0.481676840536635	0	0	2.3613912923717	0	0.390162744328744	0	0	2.09931458128099	1.13536736234688	0.906627869359663
yieL	0.343889626016515	1.10617218206613	0	0.181115161065049	0	0	0.533846195786352	1.64282105309818	1.00326191587658	1.19040519367045	0.449274998534221	1.94756009622406	0.741268455264752	0.655717857617156	0.599322251950676	0	2.7107133160391	2.55199515298406
bglH	0.540472952597662	0.87505419225601	0	0	0	0	0.910292883134108	0.915424315633288	0	1.01471328481747	1.04083995229637	1.12522549009396	1.80707030490044	1.83487865480105	0.878478377761312	1.90844959915894	0.342039096313408	1.56335611135129
